record_id,input_smiles,source_name
CHEMBL1200972,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1200973,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1200974,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1200975,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,ChEMBL max_phase=4 local paged JSON
CHEMBL1200976,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1200977,CC(O)C(=O)O.Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,ChEMBL max_phase=4 local paged JSON
CHEMBL1200979,CC(C)(CO)[C@@H](O)C(=O)NCCCO,ChEMBL max_phase=4 local paged JSON
CHEMBL1200980,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,ChEMBL max_phase=4 local paged JSON
CHEMBL1200981,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1200982,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1200984,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=C(O)/C=C\C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1200985,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1.O.O,ChEMBL max_phase=4 local paged JSON
CHEMBL1200986,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1200987,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1.CS(=O)(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1200988,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-],ChEMBL max_phase=4 local paged JSON
CHEMBL1200989,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1200991,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1200993,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],ChEMBL max_phase=4 local paged JSON
CHEMBL1201000,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)[N-]1.[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201001,CN(CCCl)CCCl.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201002,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201003,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,ChEMBL max_phase=4 local paged JSON
CHEMBL1201005,O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12.[Na+].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201006,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)/C=C\C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201010,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,ChEMBL max_phase=4 local paged JSON
CHEMBL1201011,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201012,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201013,O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201014,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201015,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Al+3],ChEMBL max_phase=4 local paged JSON
CHEMBL1201016,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201018,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201019,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201020,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201022,Cl.Nc1ccc(/N=N/c2ccccc2)c(N)n1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201023,Cc1ccccc1C(OCCN(C)C)c1ccccc1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201027,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-],ChEMBL max_phase=4 local paged JSON
CHEMBL1201032,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201033,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201035,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,ChEMBL max_phase=4 local paged JSON
CHEMBL1201037,Cl.NCCCC(N)(C(=O)O)C(F)F.O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201038,CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,ChEMBL max_phase=4 local paged JSON
CHEMBL1201039,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201041,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201042,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201043,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201044,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201045,CC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I.O.[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201046,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,ChEMBL max_phase=4 local paged JSON
CHEMBL1201047,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201048,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,ChEMBL max_phase=4 local paged JSON
CHEMBL1201049,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201050,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201051,CN/C(=N\CCSCc1nc[nH]c1C)NC#N.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201052,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21.O=S(=O)(O)c1ccccc1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201054,C[75Se]CC[C@H](N)C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201056,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201057,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201058,CC(=O)[O-].[K+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201059,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201060,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201061,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201063,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201064,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,ChEMBL max_phase=4 local paged JSON
CHEMBL1201065,C=CCC1(C(C)CCC)C(=O)[N-]C(=S)NC1=O.[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201067,CC(O)C(=O)O.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,ChEMBL max_phase=4 local paged JSON
CHEMBL1201068,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201071,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.O=P(O)(O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201073,O=C(O)[C@@H](S)[C@@H](S)C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201075,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,ChEMBL max_phase=4 local paged JSON
CHEMBL1201080,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201081,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201082,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201083,[123I-].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201084,[131I-].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201087,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,ChEMBL max_phase=4 local paged JSON
CHEMBL1201089,CN(C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201092,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201093,COC(=O)CCC(=O)CN.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201096,[81Kr],ChEMBL max_phase=4 local paged JSON
CHEMBL1201098,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201101,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201102,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201103,COc1ccc(OC)c(C(O)C(C)N)c1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201104,C1N2CN3CN1CN(C2)C3.O=C(O)CNC(=O)c1ccccc1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201108,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201109,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201110,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201112,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201115,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201116,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201117,COc1ccccc1OCC(O)COC(N)=O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201118,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201119,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201120,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201121,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201124,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201125,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,ChEMBL max_phase=4 local paged JSON
CHEMBL1201127,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1.CCO,ChEMBL max_phase=4 local paged JSON
CHEMBL1201129,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201131,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,ChEMBL max_phase=4 local paged JSON
CHEMBL1201132,Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,ChEMBL max_phase=4 local paged JSON
CHEMBL1201134,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201138,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],ChEMBL max_phase=4 local paged JSON
CHEMBL1201139,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,ChEMBL max_phase=4 local paged JSON
CHEMBL1201141,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201142,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201146,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,ChEMBL max_phase=4 local paged JSON
CHEMBL1201147,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201148,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,ChEMBL max_phase=4 local paged JSON
CHEMBL1201149,Cl.O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,ChEMBL max_phase=4 local paged JSON
CHEMBL1201150,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201151,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,ChEMBL max_phase=4 local paged JSON
CHEMBL1201152,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201153,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201154,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=S(=O)(O)CCS(=O)(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201155,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201156,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201159,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201161,CC(=O)O.NCc1ccc(S(N)(=O)=O)cc1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201162,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201163,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201165,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,ChEMBL max_phase=4 local paged JSON
CHEMBL1201167,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201168,Cc1cc(C(=O)NNCc2ccccc2)no1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201170,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],ChEMBL max_phase=4 local paged JSON
CHEMBL1201171,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201172,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,ChEMBL max_phase=4 local paged JSON
CHEMBL1201173,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,ChEMBL max_phase=4 local paged JSON
CHEMBL1201174,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201177,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl,ChEMBL max_phase=4 local paged JSON
CHEMBL1201178,CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,ChEMBL max_phase=4 local paged JSON
CHEMBL1201179,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201180,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.OCCN1CCCC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201182,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,ChEMBL max_phase=4 local paged JSON
CHEMBL1201189,[13NH3],ChEMBL max_phase=4 local paged JSON
CHEMBL1201190,Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201191,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201192,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201193,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,ChEMBL max_phase=4 local paged JSON
CHEMBL1201195,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,ChEMBL max_phase=4 local paged JSON
CHEMBL1201196,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201197,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,ChEMBL max_phase=4 local paged JSON
CHEMBL1201198,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,ChEMBL max_phase=4 local paged JSON
CHEMBL1201201,CN[C@@H](C)Cc1ccccc1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,ChEMBL max_phase=4 local paged JSON
CHEMBL1201204,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201206,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201207,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,ChEMBL max_phase=4 local paged JSON
CHEMBL1201208,CC1NCCOC1c1ccccc1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201210,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,ChEMBL max_phase=4 local paged JSON
CHEMBL1201212,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201213,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201216,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201217,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201218,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201219,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201220,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,ChEMBL max_phase=4 local paged JSON
CHEMBL1201222,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,ChEMBL max_phase=4 local paged JSON
CHEMBL1201224,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201227,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201229,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,ChEMBL max_phase=4 local paged JSON
CHEMBL1201231,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,ChEMBL max_phase=4 local paged JSON
