seed,target,method,round,candidate_n,selected_n,init_pool_n,hv,best_dock,mean_selected_dock,threshold_rate,train_seconds,score_seconds,labeled_n,unlabeled_n,candidate_test_n,candidate_test_rmse,candidate_test_mae,candidate_test_r2,candidate_test_nll,candidate_test_spearman,candidate_test_kendall,candidate_test_cov1,candidate_test_cov2,candidate_test_mean_std,candidate_test_std_error_spearman,source_path,greedy_final_hv,greedy_round_hv,delta_vs_greedy_final_hv,delta_vs_greedy_round_hv
42,KIT,greedy_mean,10,2000,100,500,202.5345764160156,-12.3,-9.719,0.08,282.13965206593275,8.088487811386585,1500,239650,1999,0.7561576191412025,0.592283629130697,0.5014576807320195,1.144925870152445,0.713155906873309,0.5313096978615524,0.6603301650825413,0.9409704852426212,0.7108168182610392,0.0913148571968528,runs/dockstring_full_nig/seed42/KIT/greedy_mean/trajectory.csv,202.5345764160156,202.5345764160156,0.0,0.0
42,KIT,analytic_ehvi,10,2000,100,500,206.9736785888672,-12.3,-9.235,0.11,263.2775655500591,3.421773925423622,1500,239650,1999,0.6989526323486187,0.5506905701233185,0.5740360414373527,1.0708641555499978,0.7632243852126745,0.5762919806564908,0.6603301650825413,0.9369684842421212,0.6638990008067703,0.0964667206337653,runs/dockstring_full_nig/seed42/KIT/analytic_ehvi/trajectory.csv,202.5345764160156,202.5345764160156,4.439102172851591,4.439102172851591
42,KIT,analytic_pomhi,10,2000,100,500,207.023193359375,-12.3,-9.182,0.11,268.15640549361706,16.63367697969079,1500,239650,1999,0.7911962251848134,0.6210397272362834,0.4541846089965935,1.2298211049620442,0.6911406104272252,0.5109801034905421,0.64032016008004,0.9084542271135568,0.6969495937787276,0.0848772599512969,runs/dockstring_full_nig/seed42/KIT/analytic_pomhi/trajectory.csv,202.5345764160156,202.5345764160156,4.488616943359403,4.488616943359403
42,KIT,qnehvi_mc,10,2000,100,500,206.6927490234375,-12.3,-8.946,0.12,270.4332163184881,9.158909808844328,1500,239650,1999,0.7111516989441988,0.5596380367345843,0.5590372863575914,1.0763079370395188,0.745003756980495,0.5580455232846643,0.6668334167083542,0.9464732366183092,0.6795166841055406,0.1329750528916767,runs/dockstring_full_nig/seed42/KIT/qnehvi_mc/trajectory.csv,202.5345764160156,202.5345764160156,4.158172607421903,4.158172607421903
42,KIT,qnparego_mc,10,2000,100,500,200.54063415527344,-11.5,-8.612,0.05,261.9869913607836,3.3015996366739278,1500,239650,1999,0.7111261231852427,0.5568519933394279,0.5590690032283803,1.1022631901299105,0.759984811374162,0.5742944822914824,0.6698349174587294,0.9429714857428716,0.6911377093534341,0.0811443649752804,runs/dockstring_full_nig/seed42/KIT/qnparego_mc/trajectory.csv,202.5345764160156,202.5345764160156,-1.993942260742159,-1.993942260742159
42,KIT,random,10,2000,100,500,192.0559234619141,-11.4,-8.02,0.02,270.536128025502,3.254305936396122,1500,239650,1999,0.716315282940012,0.5589000548285922,0.5526104878773298,1.0723396541917742,0.7263648225394871,0.5456176270024985,0.7223611805902952,0.9619809904952475,0.7562989416183263,0.1698178473621195,runs/dockstring_full_nig/seed42/KIT/random/trajectory.csv,202.5345764160156,202.5345764160156,-10.478652954101506,-10.478652954101506
42,PARP1,greedy_mean,10,2000,100,500,222.4839782714844,-13.6,-10.891999999999998,0.09,200.99018936231727,8.563447583466768,1500,239649,2000,0.5777359605715612,0.4469857447147369,0.767464653871431,0.8796010475423732,0.8706475615896457,0.6961539531690973,0.7455,0.964,0.6398906446397304,0.0724829821479266,runs/dockstring_full_nig/seed42/PARP1/greedy_mean/trajectory.csv,222.4839782714844,222.4839782714844,0.0,0.0
42,PARP1,analytic_ehvi,10,2000,100,500,223.16864013671875,-13.6,-10.582,0.32,285.74308305606246,3.538855873048305,1500,239649,2000,0.5759916214190639,0.447260658788681,0.7688667067049488,0.8501533666548386,0.8696833731316305,0.6963347330505748,0.718,0.9605,0.59839635181427,0.1416370315685995,runs/dockstring_full_nig/seed42/PARP1/analytic_ehvi/trajectory.csv,222.4839782714844,222.4839782714844,0.6846618652343466,0.6846618652343466
42,PARP1,analytic_pomhi,10,2000,100,500,222.97689819335935,-13.6,-10.621,0.38,288.1925728842616,19.31258758157492,1500,239649,2000,0.5800959374860811,0.4510846421718597,0.7655610199279312,0.8650914723092674,0.8758942551745128,0.702616784786254,0.676,0.939,0.5596161605864763,0.0945101299129737,runs/dockstring_full_nig/seed42/PARP1/analytic_pomhi/trajectory.csv,222.4839782714844,222.4839782714844,0.49291992187494316,0.49291992187494316
42,PARP1,qnehvi_mc,10,2000,100,500,223.25067138671875,-13.6,-10.463,0.39,286.3123774603009,11.471446510404348,1500,239649,2000,0.6135193405692966,0.4590119179725647,0.7377673938247111,0.8803262277059382,0.8708106042299628,0.6956213932641672,0.702,0.9415,0.577760470494628,0.1432490309734129,runs/dockstring_full_nig/seed42/PARP1/qnehvi_mc/trajectory.csv,222.4839782714844,222.4839782714844,0.7666931152343466,0.7666931152343466
42,PARP1,qnparego_mc,10,2000,100,500,221.7099609375,-13.6,-10.576,0.29,286.187116406858,3.5305743701756,1500,239649,2000,0.5836412732400851,0.4352159244060516,0.7626866512818149,0.8215946752647172,0.8788094516735503,0.7078594000377921,0.72,0.9505,0.568146600112319,0.1877177089294272,runs/dockstring_full_nig/seed42/PARP1/qnparego_mc/trajectory.csv,222.4839782714844,222.4839782714844,-0.7740173339844034,-0.7740173339844034
42,PARP1,random,10,2000,100,500,213.7536773681641,-13.6,-9.064,0.1,275.9877637922764,3.4176830053329468,1500,239649,2000,0.534511483343694,0.4126906123638153,0.8009582162085456,0.7661819479327067,0.88452720489489,0.7180239085462792,0.735,0.959,0.5598445256799459,0.185871844537663,runs/dockstring_full_nig/seed42/PARP1/random/trajectory.csv,222.4839782714844,222.4839782714844,-8.730300903320312,-8.730300903320312
43,ESR2,greedy_mean,10,2000,100,500,187.72463989257807,-12.0,-8.972,0.0,287.7288893908262,8.388690635561943,1500,239651,2000,0.761115277753156,0.5964119349479675,0.3226946846626872,1.119203936044101,0.5638316411626378,0.407851844970171,0.678,0.944,0.732459699138999,0.1842606993842726,runs/dockstring_full_nig/seed43/ESR2/greedy_mean/trajectory.csv,187.72463989257807,187.72463989257807,0.0,0.0
43,ESR2,analytic_ehvi,10,2000,100,500,191.2765045166016,-12.0,-8.674,0.02,273.3818350583315,3.1065117828547955,1500,239651,2000,0.75375013113056,0.5848751202106476,0.3357395334915884,1.116794910947878,0.6080496992461007,0.4447876240823837,0.6545,0.926,0.681384685665369,0.1883004035751009,runs/dockstring_full_nig/seed43/ESR2/analytic_ehvi/trajectory.csv,187.72463989257807,187.72463989257807,3.5518646240235228,3.5518646240235228
43,ESR2,analytic_pomhi,10,2000,100,500,192.22689819335935,-12.0,-8.765999999999998,0.03,259.94522577151656,19.09286278486252,1500,239651,2000,0.7453915493289682,0.5822765816688538,0.3503902505379225,1.1094419439118546,0.5881738327472639,0.4259075399561456,0.647,0.935,0.6899499025046826,0.1705066416266604,runs/dockstring_full_nig/seed43/ESR2/analytic_pomhi/trajectory.csv,187.72463989257807,187.72463989257807,4.502258300781278,4.502258300781278
43,ESR2,qnehvi_mc,10,2000,100,500,191.51878356933597,-12.0,-8.752,0.02,274.4806434288621,11.44747157394886,1500,239651,2000,0.7339535066172367,0.5780544916629792,0.3701738268855535,1.0914651327844762,0.5911075719194949,0.4305420084120807,0.657,0.9385,0.6855522160381079,0.1962231505557876,runs/dockstring_full_nig/seed43/ESR2/qnehvi_mc/trajectory.csv,187.72463989257807,187.72463989257807,3.7941436767578978,3.7941436767578978
43,ESR2,qnparego_mc,10,2000,100,500,191.9049072265625,-11.7,-8.82,0.02,263.5259426794946,3.078670274466276,1500,239651,2000,0.7574221760029384,0.593307342863083,0.3292516122273681,1.0886149028744183,0.5646741036708705,0.4140790327800319,0.6475,0.9425,0.6899153771400451,0.3043162706931863,runs/dockstring_full_nig/seed43/ESR2/qnparego_mc/trajectory.csv,187.72463989257807,187.72463989257807,4.180267333984432,4.180267333984432
