seed,target,method,round,candidate_n,selected_n,init_pool_n,hv,best_dock,mean_selected_dock,threshold_rate,train_seconds,score_seconds,labeled_n,unlabeled_n,candidate_test_n,candidate_test_rmse,candidate_test_mae,candidate_test_r2,candidate_test_nll,candidate_test_spearman,candidate_test_kendall,candidate_test_cov1,candidate_test_cov2,candidate_test_mean_std,candidate_test_std_error_spearman,source_path,greedy_final_hv,greedy_round_hv,delta_vs_greedy_final_hv,delta_vs_greedy_round_hv
42,ESR2,analytic_ehvi,5,2000,100,500,193.26776123046875,-11.7,-8.706999999999999,0.01,182.0908957310021,3.009652554988861,1000,249651,1999,0.7264033633678916,0.5669999779552861,0.3531050514514495,1.0680107891426602,0.579979443521699,0.4192417581454061,0.6988494247123562,0.9619809904952475,0.744261703934295,0.2221312292783028,runs/dockstring_full_nig/seed42/ESR2/analytic_ehvi/trajectory.csv,190.29391479492188,188.90509033203125,2.973846435546875,4.3626708984375
42,ESR2,analytic_ehvi,6,2000,100,500,193.43907165527344,-11.7,-8.626,0.01,199.033447727561,3.252615962177515,1100,247651,2000,0.7446725783520836,0.5781584633350372,0.3035209796527774,1.108166719484304,0.5639472586610013,0.4039653468391382,0.7065,0.95,0.7487455078214407,0.145316268329067,runs/dockstring_full_nig/seed42/ESR2/analytic_ehvi/trajectory.csv,190.29391479492188,189.0673828125,3.1451568603515625,4.3716888427734375
42,ESR2,analytic_ehvi,7,2000,100,500,193.4614715576172,-11.7,-8.783,0.01,223.74178149551156,3.027006007730961,1200,245651,1998,0.7542944274075144,0.5961177496580748,0.3369871642745701,1.124184612265014,0.5747649192422204,0.4138299559137522,0.7037037037037037,0.9569569569569568,0.7701780698201558,0.1828876027545216,runs/dockstring_full_nig/seed42/ESR2/analytic_ehvi/trajectory.csv,190.29391479492188,189.76129150390625,3.1675567626953125,3.7001800537109375
42,ESR2,analytic_ehvi,8,2000,100,500,193.55833435058597,-11.7,-8.404,0.0,235.5503518208861,3.241424947977066,1300,243651,1997,0.7714711912170095,0.5934132268444323,0.3047785716574662,1.135812225906118,0.5725243151187895,0.4144999910366004,0.6554832248372559,0.9258888332498748,0.6980114503687599,0.175125320217445,runs/dockstring_full_nig/seed42/ESR2/analytic_ehvi/trajectory.csv,190.29391479492188,189.90835571289065,3.264419555664091,3.6499786376953125
42,ESR2,analytic_ehvi,9,2000,100,500,196.1052398681641,-11.7,-8.512,0.04,255.2228954210877,3.0475058369338512,1400,241651,2000,0.7823821575381432,0.6099289662837982,0.3025367657140424,1.1405514499741758,0.5541035499023812,0.3975639245866619,0.685,0.943,0.744477992773056,0.2191220401948516,runs/dockstring_full_nig/seed42/ESR2/analytic_ehvi/trajectory.csv,190.29391479492188,189.92483520507807,5.811325073242216,6.180404663086023
42,ESR2,analytic_ehvi,10,2000,100,500,196.3111724853516,-11.7,-8.656,0.0,264.5694239549339,3.1489326246082783,1500,239651,2000,0.7566502462210287,0.5865893005371093,0.3166170126068078,1.1140075529688411,0.5493286117695049,0.3951883706584293,0.731,0.9655,0.796954130411148,0.2166820981705245,runs/dockstring_full_nig/seed42/ESR2/analytic_ehvi/trajectory.csv,190.29391479492188,190.29391479492188,6.017257690429716,6.017257690429716
42,ESR2,analytic_pomhi,1,2000,100,500,175.89291381835938,-11.2,-7.789000000000001,0.0,72.92573086172342,14.738670144230127,600,257651,1997,0.8234015047168257,0.642170755685301,0.1963250378229676,1.2792646790516429,0.4414910223904837,0.314619473357228,0.8047070605908864,0.9909864797195792,1.0662923427480546,0.0076198689095194,runs/dockstring_full_nig/seed42/ESR2/analytic_pomhi/trajectory.csv,190.29391479492188,175.892822265625,-14.4010009765625,9.1552734375e-05
42,ESR2,analytic_pomhi,2,2000,100,500,181.58221435546875,-11.2,-8.325,0.03,130.9025791734457,16.119330778717995,700,255651,2000,0.7829277632453333,0.6246501227378845,0.2723842356004516,1.1615193620480428,0.5101206659664017,0.3635383989709477,0.6815,0.951,0.7751264240294695,0.1678372342722475,runs/dockstring_full_nig/seed42/ESR2/analytic_pomhi/trajectory.csv,190.29391479492188,177.9576873779297,-8.711700439453125,3.6245269775390625
42,ESR2,analytic_pomhi,3,2000,100,500,188.53282165527344,-11.7,-8.809999999999999,0.05,146.5998255610466,17.49411327019334,800,253651,1998,0.7628623920440021,0.6014544730429893,0.3267679919892033,1.1058055069853585,0.5659666655233744,0.4064811763759244,0.6866866866866866,0.9574574574574576,0.7516466985355029,0.2604202067576772,runs/dockstring_full_nig/seed42/ESR2/analytic_pomhi/trajectory.csv,190.29391479492188,184.44923400878903,-1.7610931396484375,4.083587646484403
42,ESR2,analytic_pomhi,4,2000,100,500,191.07102966308597,-11.7,-8.796000000000003,0.02,161.9526871703565,16.891828790307045,900,251651,1998,0.7813865397406429,0.6121440075061939,0.3091272979632334,1.1491932041077209,0.5576612389099176,0.3980487589014895,0.6941941941941941,0.9569569569569568,0.7753462156316301,0.2218632787117148,runs/dockstring_full_nig/seed42/ESR2/analytic_pomhi/trajectory.csv,190.29391479492188,187.2633514404297,0.7771148681640909,3.8076782226562784
