seed,target,method,reference,ref_dock,ref_qed,ref_sa,hv
45,ESR2,greedy_mean,default,0.0,0.0,-20.0,190.07611083984375
45,ESR2,greedy_mean,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,47.41957092285156
45,ESR2,greedy_mean,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,164.31324768066406
45,ESR2,analytic_ehvi,default,0.0,0.0,-20.0,193.53871154785156
45,ESR2,analytic_ehvi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,48.49055862426758
45,ESR2,analytic_ehvi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,166.38819885253906
45,ESR2,analytic_pomhi,default,0.0,0.0,-20.0,192.84231567382812
45,ESR2,analytic_pomhi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,47.98149871826172
45,ESR2,analytic_pomhi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,165.6964569091797
45,ESR2,qnehvi_mc,default,0.0,0.0,-20.0,193.23471069335938
45,ESR2,qnehvi_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,48.19892120361328
45,ESR2,qnehvi_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,166.02334594726562
45,ESR2,qnparego_mc,default,0.0,0.0,-20.0,193.14956665039062
45,ESR2,qnparego_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,48.5314826965332
45,ESR2,qnparego_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,165.8959197998047
45,ESR2,random,default,0.0,0.0,-20.0,185.7096710205078
45,ESR2,random,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,45.41396713256836
45,ESR2,random,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,160.1066131591797
45,F2,greedy_mean,default,0.0,0.0,-20.0,191.8209228515625
45,F2,greedy_mean,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,47.60714340209961
45,F2,greedy_mean,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,167.0062713623047
45,F2,analytic_ehvi,default,0.0,0.0,-20.0,196.9884033203125
45,F2,analytic_ehvi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.56229019165039
45,F2,analytic_ehvi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,169.94024658203125
45,F2,analytic_pomhi,default,0.0,0.0,-20.0,196.65744018554688
45,F2,analytic_pomhi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.438392639160156
45,F2,analytic_pomhi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,169.70314025878906
45,F2,qnehvi_mc,default,0.0,0.0,-20.0,196.28060913085938
45,F2,qnehvi_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.240055084228516
45,F2,qnehvi_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,169.50108337402344
45,F2,qnparego_mc,default,0.0,0.0,-20.0,192.35174560546875
45,F2,qnparego_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,47.97038269042969
45,F2,qnparego_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,167.38516235351562
45,F2,random,default,0.0,0.0,-20.0,185.73692321777344
45,F2,random,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,45.50553512573242
45,F2,random,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,162.2341766357422
45,JAK2,greedy_mean,default,0.0,0.0,-20.0,207.78662109375
45,JAK2,greedy_mean,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,54.06364059448242
45,JAK2,greedy_mean,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,178.7377166748047
45,JAK2,analytic_ehvi,default,0.0,0.0,-20.0,208.8328399658203
45,JAK2,analytic_ehvi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,54.37651824951172
45,JAK2,analytic_ehvi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,179.22669982910156
45,JAK2,analytic_pomhi,default,0.0,0.0,-20.0,208.76478576660156
45,JAK2,analytic_pomhi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,54.3199462890625
45,JAK2,analytic_pomhi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,179.15585327148438
45,JAK2,qnehvi_mc,default,0.0,0.0,-20.0,208.8303985595703
45,JAK2,qnehvi_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,54.37281036376953
45,JAK2,qnehvi_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,179.2119598388672
45,JAK2,qnparego_mc,default,0.0,0.0,-20.0,207.2264404296875
45,JAK2,qnparego_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,53.79474639892578
45,JAK2,qnparego_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,178.2222137451172
45,JAK2,random,default,0.0,0.0,-20.0,195.740234375
45,JAK2,random,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.527976989746094
45,JAK2,random,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,170.3970184326172
45,KIT,greedy_mean,default,0.0,0.0,-20.0,201.47288513183594
45,KIT,greedy_mean,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,52.160858154296875
45,KIT,greedy_mean,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,176.77890014648438
45,KIT,analytic_ehvi,default,0.0,0.0,-20.0,206.83758544921875
45,KIT,analytic_ehvi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,54.00724792480469
45,KIT,analytic_ehvi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,179.63613891601562
45,KIT,analytic_pomhi,default,0.0,0.0,-20.0,204.11326599121094
45,KIT,analytic_pomhi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,53.0068359375
45,KIT,analytic_pomhi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,175.27940368652344
45,KIT,qnehvi_mc,default,0.0,0.0,-20.0,207.20240783691406
45,KIT,qnehvi_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,54.02336883544922
45,KIT,qnehvi_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,179.6934814453125
45,KIT,qnparego_mc,default,0.0,0.0,-20.0,198.18270874023438
45,KIT,qnparego_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,51.083656311035156
45,KIT,qnparego_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,170.73590087890625
45,KIT,random,default,0.0,0.0,-20.0,194.58169555664062
45,KIT,random,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.193416595458984
45,KIT,random,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,168.17559814453125
45,PARP1,greedy_mean,default,0.0,0.0,-20.0,223.5747833251953
45,PARP1,greedy_mean,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,59.28800964355469
45,PARP1,greedy_mean,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,191.15853881835938
45,PARP1,analytic_ehvi,default,0.0,0.0,-20.0,226.88864135742188
45,PARP1,analytic_ehvi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,60.29362106323242
45,PARP1,analytic_ehvi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,192.69241333007812
45,PARP1,analytic_pomhi,default,0.0,0.0,-20.0,226.71798706054688
45,PARP1,analytic_pomhi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,60.17068862915039
45,PARP1,analytic_pomhi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,192.58616638183594
45,PARP1,qnehvi_mc,default,0.0,0.0,-20.0,226.79730224609375
45,PARP1,qnehvi_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,60.197975158691406
45,PARP1,qnehvi_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,192.53208923339844
45,PARP1,qnparego_mc,default,0.0,0.0,-20.0,225.25485229492188
45,PARP1,qnparego_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,59.71236038208008
45,PARP1,qnparego_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,191.7103729248047
45,PARP1,random,default,0.0,0.0,-20.0,210.96376037597656
45,PARP1,random,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,54.46863555908203
45,PARP1,random,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,180.4299774169922
46,ESR2,greedy_mean,default,0.0,0.0,-20.0,188.77064514160156
46,ESR2,greedy_mean,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,47.179588317871094
46,ESR2,greedy_mean,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,164.86895751953125
46,ESR2,analytic_ehvi,default,0.0,0.0,-20.0,195.75640869140625
46,ESR2,analytic_ehvi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.293983459472656
46,ESR2,analytic_ehvi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,168.22679138183594
46,ESR2,analytic_pomhi,default,0.0,0.0,-20.0,195.49386596679688
46,ESR2,analytic_pomhi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.26191329956055
46,ESR2,analytic_pomhi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,168.14833068847656
46,ESR2,qnehvi_mc,default,0.0,0.0,-20.0,195.1322479248047
46,ESR2,qnehvi_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.141845703125
46,ESR2,qnehvi_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,167.96484375
46,ESR2,qnparego_mc,default,0.0,0.0,-20.0,188.32313537597656
46,ESR2,qnparego_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,46.813446044921875
46,ESR2,qnparego_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,162.37840270996094
46,ESR2,random,default,0.0,0.0,-20.0,191.5491943359375
46,ESR2,random,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,47.264442443847656
46,ESR2,random,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,163.86663818359375
46,F2,greedy_mean,default,0.0,0.0,-20.0,195.7360382080078
46,F2,greedy_mean,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.038795471191406
46,F2,greedy_mean,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,169.32313537597656
46,F2,analytic_ehvi,default,0.0,0.0,-20.0,196.7495880126953
46,F2,analytic_ehvi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.52354049682617
46,F2,analytic_ehvi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,169.93081665039062
46,F2,analytic_pomhi,default,0.0,0.0,-20.0,196.3765106201172
46,F2,analytic_pomhi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.33543395996094
46,F2,analytic_pomhi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,169.49078369140625
46,F2,qnehvi_mc,default,0.0,0.0,-20.0,196.43814086914062
46,F2,qnehvi_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.374732971191406
46,F2,qnehvi_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,169.72048950195312
46,F2,qnparego_mc,default,0.0,0.0,-20.0,192.80015563964844
46,F2,qnparego_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,48.04961013793945
46,F2,qnparego_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,166.28549194335938
46,F2,random,default,0.0,0.0,-20.0,183.09228515625
46,F2,random,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,44.410858154296875
46,F2,random,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,160.5261688232422
46,JAK2,greedy_mean,default,0.0,0.0,-20.0,206.14886474609375
46,JAK2,greedy_mean,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,53.30982208251953
46,JAK2,greedy_mean,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,176.97567749023438
46,JAK2,analytic_ehvi,default,0.0,0.0,-20.0,207.73814392089844
46,JAK2,analytic_ehvi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,53.98179626464844
46,JAK2,analytic_ehvi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,177.9058074951172
46,JAK2,analytic_pomhi,default,0.0,0.0,-20.0,207.61863708496094
46,JAK2,analytic_pomhi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,53.883277893066406
46,JAK2,analytic_pomhi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,177.76483154296875
46,JAK2,qnehvi_mc,default,0.0,0.0,-20.0,207.61276245117188
46,JAK2,qnehvi_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,53.96611785888672
46,JAK2,qnehvi_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,177.8619384765625
46,JAK2,qnparego_mc,default,0.0,0.0,-20.0,206.41748046875
46,JAK2,qnparego_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,53.38801193237305
46,JAK2,qnparego_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,176.96446228027344
46,JAK2,random,default,0.0,0.0,-20.0,194.22462463378906
46,JAK2,random,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,48.58932113647461
46,JAK2,random,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,169.01214599609375
46,KIT,greedy_mean,default,0.0,0.0,-20.0,201.12094116210938
46,KIT,greedy_mean,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,52.23638153076172
46,KIT,greedy_mean,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,176.3047332763672
46,KIT,analytic_ehvi,default,0.0,0.0,-20.0,203.82510375976562
46,KIT,analytic_ehvi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,53.17465591430664
46,KIT,analytic_ehvi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,177.70257568359375
46,KIT,analytic_pomhi,default,0.0,0.0,-20.0,203.18206787109375
46,KIT,analytic_pomhi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,52.98583984375
46,KIT,analytic_pomhi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,177.38388061523438
46,KIT,qnehvi_mc,default,0.0,0.0,-20.0,203.0647735595703
46,KIT,qnehvi_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,52.81584930419922
46,KIT,qnehvi_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,177.2405548095703
46,KIT,qnparego_mc,default,0.0,0.0,-20.0,203.09127807617188
46,KIT,qnparego_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,52.850643157958984
46,KIT,qnparego_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,177.23446655273438
46,KIT,random,default,0.0,0.0,-20.0,195.6992950439453
46,KIT,random,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,49.45620346069336
46,KIT,random,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,171.4393310546875
46,PARP1,greedy_mean,default,0.0,0.0,-20.0,226.94216918945312
46,PARP1,greedy_mean,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,60.51560974121094
46,PARP1,greedy_mean,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,193.25315856933594
46,PARP1,analytic_ehvi,default,0.0,0.0,-20.0,227.07650756835938
46,PARP1,analytic_ehvi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,60.62344741821289
46,PARP1,analytic_ehvi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,193.3628387451172
46,PARP1,analytic_pomhi,default,0.0,0.0,-20.0,226.89710998535156
46,PARP1,analytic_pomhi,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,60.43909454345703
46,PARP1,analytic_pomhi,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,193.10792541503906
46,PARP1,qnehvi_mc,default,0.0,0.0,-20.0,227.40011596679688
46,PARP1,qnehvi_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,60.732357025146484
46,PARP1,qnehvi_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,193.520263671875
46,PARP1,qnparego_mc,default,0.0,0.0,-20.0,226.5415802001953
46,PARP1,qnparego_mc,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,60.38189697265625
46,PARP1,qnparego_mc,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,192.8631134033203
46,PARP1,random,default,0.0,0.0,-20.0,219.196044921875
46,PARP1,random,adaptive_tight,3.6099999999999994,-0.03906329570047741,-8.124323371990899,57.548614501953125
46,PARP1,random,adaptive_loose,-0.8000000000000007,-0.4621577152956276,-11.177604817129856,187.1822052001953
